id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
R328,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,"Shipping, Delivery, and Discount Policy: Similar with Plan C and Plan T",,,,customer,True,False,False,
R329,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Selling to Japanese nationals is prohibited by the provider's regulation. Violating this rule may lead to significant penalties.,,,,customer,True,False,False,
R330,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,"Delivery delays: If caused by the company, the price will be adjusted based on the actual delivery date.",,,,customer,True,False,False,
R331,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,"Yamato delivery: 2-3 days, except for areas like Hiroshima, Hokkaido, Fukuoka, Fukui, and Shizuoka (3-4 days).",,,,customer,True,False,False,
R332,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Bank transfer discount: ¥300 off for orders paid by bank transfer.,,300,,customer,True,True,False,
R333,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,"Multiple orders: Get ¥700 off per item for 2 or more orders shipped to the same address (e.g., 2 items = ¥700 off, 3 items = ¥1,400 off).",,700;700,,customer,True,True,False,
R334,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Cash on Delivery (COD) fee: ¥700.,,700,,customer,True,True,False,
R335,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Pick-up orders: Please notify the seller in advance of the time and date.,,,,customer,True,False,False,
R336,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Pick-up discount: ¥700 off the shipping fee for pick-up orders at the office.,,700,,customer,True,True,False,
R337,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Recognition for staff: Marketing staff who assist customers for over 15 minutes in the office will be recognized.,,,,customer,True,False,False,
R338,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Customer Data Management: Similar with Plan C and Plan T,,,,customer,True,False,False,
R339,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Voice SIM Card Transfer Process:,,,,customer,True,False,False,
R340,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,1. Collect the new user’s ID and email details.,,,,customer,True,False,False,
R341,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,2. Enter the new user’s ID and email into Survey Sparrow. | SURVEY SPARROW LINK,,,https://mashup.surveysparrow.com/s/MASH-UP-R-D-Call-Sim/tt-4bc496?fbclid=IwAR0HKX5Lr5_9P5UZOB5sbavtZlUU0Wn3HMTYXy4knCkWgDXFcFp7Ddu88vU,customer,True,False,False,
R342,New Plan C and Plan SK,Lost Sim Card and Pocket wifi Rule,Note: Make sure the order number in Survey Sparrow matches the one in Kintone.,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R343,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""IMPORTRANGE(""""https://docs.google.com/spreadsheets/d/1RadFjVMq9DUffX-xN6aCaKG1I7h1VTJYC0AGx11DUT0/edit?"""", """"SHORT TERM PLAN!A:Z"""")""),""SHORT TERM PLAN"")",,,,customer,True,False,False,
R344,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""for arrival 12/11/2025 onward "")",,,,customer,True,False,False,
R345,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Data Sim Only (Cannot set with WIFI)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1M (cod only)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""2M (cod+1m)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""3M (cod+2m)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""4M (cod+3m)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""5M (cod+4m)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Deposit "") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""DS Reward"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Affiliate Reward"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Discontinued Plans Start Date"")",,,,customer,True,False,False,
R346,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""RM Data Plan - 7GB Sim (4G+5G)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),6500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),7500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),0.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1000.0)",,,,customer,True,False,False,
R347,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""RM Data Plan - 30GB Sim (4G+5G)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),8000.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),11000.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),14000.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),0.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1000.0)",,,,customer,True,False,False,
R348,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""S Data Plan - 50GB Sim"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),9700.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),12100.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),14500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),16900.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),19300.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),0.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1000.0)",,,,customer,True,False,False,
R349,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""S Data Plan - 100GB Sim"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),10500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),13200.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),15900.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),18600.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),21300.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),0.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1500.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),1000.0)",,,,customer,True,False,False,
R350,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Requirements"")",,,,customer,True,False,False,
R351,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1. ID (Residence Card or Passport)"")",,,,customer,True,False,False,
R352,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""2. Address"")",,,,customer,True,False,False,
R353,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""3. Email Address or any contact information (FB, LINE, Whatsapp)"")",,,,customer,True,False,False,
R354,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Shipping and Payment Method"")",,,,customer,True,False,False,
R355,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""⚠️Selling to Japanese national customer is prohibited by provider's regulation . failure in following regulation can result in huge penalties"")",,,,customer,True,False,False,
R356,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Delivery within 2-3 days with Yamato; except for areas such as: Hiroshima, Hokkaido, Fukuoka, Fukui, Shizouka (3-4 days delivery)"")",,,,customer,True,False,False,
R357,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Monthly Payment: can choose from 3 payment methods (GMO, Stripe and Smartpit)"")",,,,customer,True,False,False,
R358,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Shipping Discounts"")",,,,customer,True,False,False,
R359,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Same Address 2 Units"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""400 yen total discount per address"")",,400,,customer,True,True,False,
R360,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Same Address 3 Units"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""800 yen total discount per address"")",,800,,customer,True,True,False,
R361,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Same Address 4 Units"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1200 yen total discount per address"")",,1200,,customer,True,True,False,
R362,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Other Discounts"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Shipping fee / bank transfer / comment discount are NOT applicable"")",,,,customer,True,False,False,
R363,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Gift"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""No gift"")",,,,customer,True,False,False,
R364,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Purchase Date Groups"")",,,,customer,True,False,False,
R365,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""The customer’s purchase date determines the deadline for the first month:"")",,,,customer,True,False,False,
R366,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Purchase Date"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Validity (until)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Notes"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Payment Term (for Extension)"")",,,,customer,True,False,False,
R367,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1st – 10th"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Next month 5th"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Example: Purchase Jan 3 → 1st month deadline Feb 5"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),45803.0)",,,,customer,True,False,False,
R368,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""11th – 20th"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Next month 15th"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Example: Purchase Jan 15 → 1st month deadline Feb 15"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""6-15"")",,,,customer,True,False,False,
R369,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""21st – 31st"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Next month 25th"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Example: Purchase Jan 28 → 1st month deadline Feb 25"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""16-25"")",,,,customer,True,False,False,
R370,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Monthly Period"")",,,,customer,True,False,False,
R371,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Each month’s period is from the previous month’s start (or first month start) to the current month’s deadline."")",,,,customer,True,False,False,
R372,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Example: If purchase is Jan 5 (1–10 group), 1st month = Jan 1 – Feb 5, 2nd month = Feb 6 – Mar 5, and so on."")",,,,customer,True,False,False,
R373,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SIM Usage and Features"")",,,,customer,True,False,False,
R374,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""For RM Data Plan"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""For S Data Plan"")",,,,customer,True,False,False,
R375,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Number starts : 090/080"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Number starts : 090/080"")",,,,customer,True,False,False,
R376,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""URM APN settings must be installed"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""S APN settings must be installed "")",,,,customer,True,False,False,
R377,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Tethering /Hotspot is available"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Tethering/Hotspot not avialable"")",,,,customer,True,False,False,
R378,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Plans support up to 5G connectivity in supported areas."") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Phone must be SIM-free (unlocked)."")",,,,customer,True,False,False,
R379,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SIM cards are for internet use only — calls are not available."") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SIM cards are for internet use only — calls are not available."")",,,,customer,True,False,False,
R380,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SMS receiving only — sending is not supported"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SMS receiving only — sending is not supported "")",,,,customer,True,False,False,
R381,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Phone must be SIM-free (unlocked)."") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Phone must be SIM-free (unlocked)."")",,,,customer,True,False,False,
R382,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Rules"")",,,,customer,True,False,False,
R383,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Monthly usage and Payment Term for Extension: Click this link for more information Detailed Explanation : Short Term Plan"")",,,https://docs.google.com/spreadsheets/d/1lTNb0_tBVr3FP0-r-hutPxSt-CdZni2T3aNrsp7ZUPE/edit?gid=1044152980,customer,True,False,False,
R384,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Example"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""2-Month Plan Simulation (Arrival/Start Date April 17)"")",,,,customer,True,False,False,
R385,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Month"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Period"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Validity (until)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Extension Request Deadline"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Payment Term (for Extension)"")",,,,customer,True,False,False,
R386,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1st month"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Apr 11 – May 15"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),46157.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),46143.0)",,,,customer,True,False,False,
R387,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""2nd month"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""May 16 – Jun 15"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),46188.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),46174.0) | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""2026/6/6 - 2026/6/15"")",,,,customer,True,False,False,
R388,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Notice Deadline if customer want to extend : Customer must request an extension 3 weeks (21 days) before the month’s validity ending. Missing the extension request → must purchase as new plan."")",,,,customer,True,False,False,
R389,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""For Extended Plans"")",,,,customer,True,False,False,
R390,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Extension fee every month will be based on the regular monthly fee, see VDM price list for the updated price."")",,,https://sites.google.com/view/mashuprjapan/home,customer,True,False,False,
R391,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Extension requests can be for 1 month, 2 months, 3 months, and so on."")",,,,customer,True,False,False,
R392,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Payment for the extension can be monthly or paid all at once."")",,,,customer,True,False,False,
R393,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥300 Fine for payment after deadline"")",,300,,customer,True,True,False,
R394,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Late payment 5-7days after payment due date, signal will be stopped"")",,,,customer,True,False,False,
R395,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Late payment 7days after signal stopped, signal will be permanently disconnected/re-issue (reissue fee need to be paid)"")",,,,customer,True,False,False,
R396,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Reissue Fee(Not Applicable for this plan)"")",,,,customer,True,False,False,
R397,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Lost and Damaged SIM Card"")",,,,customer,True,False,False,
R398,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""No lost fee will be charged, and no replacement will be provided. The customer may place a new order instead."")",,,,customer,True,False,False,
R399,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Cancellation"")",,,,customer,True,False,False,
R400,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SIM cancels automatically at the end of the plan."")",,,,customer,True,False,False,
R401,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""No SIM return needed."")",,,,customer,True,False,False,
R402,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""No extension request = cancellation."")",,,,customer,True,False,False,
R403,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Replacement"")",,,,customer,True,False,False,
R404,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""PUK lock will be charged ¥3300, we will send new one (unless PUK locked upon receiving, its free)"")",,3300,,customer,True,True,False,
R405,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""PUK PIN can be informed by request in ALL REQUEST (2-3 Working days is required)"")",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
R406,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""If there is signal problem within 7 days, we will offer free replacement?"")",,,,customer,True,False,False,
R407,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Change Plan (Not Applicable For this plan)"")",,,,customer,True,False,False,
R408,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""SMS Charges (Domestic & International) "")",,,,customer,True,False,False,
R409,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Rates are for plans that support SMS transmission effective from July 1, 2025 - New Orders"")",,,,customer,True,False,False,
R410,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Message Length"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""Domestic SMS Fee"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""International SMS Fee"")",,,,customer,True,False,False,
R411,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""1–70 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥6 (1–160 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥100 (1–160 half-width alphanumeric)"")",,100,,customer,True,True,False,
R412,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""71–134 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥12 (161–306 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥200 (161–306 half-width alphanumeric)"")",,200,,customer,True,True,False,
R413,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""135–201 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥18 (307–459 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥300 (307–459 half-width alphanumeric)"")",,300,,customer,True,True,False,
R414,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""202–268 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥24 (460–612 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥400 (460–612 half-width alphanumeric)"")",,400,,customer,True,True,False,
R415,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""269–335 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥30 (613–765 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥500 (613–765 half-width alphanumeric)"")",,500,,customer,True,True,False,
R416,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""336–402 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥36 (766–918 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥600 (766–918 half-width alphanumeric)"")",,600,,customer,True,True,False,
R417,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""403–469 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥42 (919–1071 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥700 (919–1071 half-width alphanumeric)"")",,700,,customer,True,True,False,
R418,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""470–536 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥48 (1072–1224 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥800 (1072–1224 half-width alphanumeric)"")",,800,,customer,True,True,False,
R419,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""537–603 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥54 (1225–1377 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥900 (1225–1377 half-width alphanumeric)"")",,900,,customer,True,True,False,
R420,Short Term Plan,,"=IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""604–670 characters"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥60 (1378–1530 half-width alphanumeric)"") | =IFERROR(__xludf.DUMMYFUNCTION(""""""COMPUTED_VALUE""""""),""¥1000 (1378–1530 half-width alphanumeric)"")",,1000,,customer,True,True,False,
