id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
P1709,PLAN FILE: LONG TERM POCKET WIFI,REPLACEMENT AND CHANGE PLAN,"✅ if change plan to POCKET WIFI , + POCKET RENTAL FEE",,,,customer,True,False,False,
P1710,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"JT101 , 501HW, 303ZT, 305ZT BATTERY Replacement fee ¥2800 (battery ¥2100 + shipping ¥700)",,2800;2100;700,,customer,True,True,False,
P1711,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,JT-101 Replacement fee ¥3300 (JT101: ¥2600 + shipping fee ¥700),,3300;2600;700,,customer,True,True,False,
P1712,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,501HW Replacement fee ¥4000 (501HW: ¥3300 + shipping fee ¥700),,4000;3300;700,,customer,True,True,False,
P1713,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,601HW Replacement fee ¥4000 (601HW: ¥3300 + shipping fee ¥700),,4000;3300;700,,customer,True,True,False,
P1714,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"WX04, WX03, W04, W06 Replacement fee ¥3300 (WX04: ¥2600 + shipping fee ¥700)",,3300;2600;700,,customer,True,True,False,
P1715,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"U3, U3J ¥7000 (shipping fee not included)",,7000,,customer,True,True,False,
P1716,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"HOME WIFI ¥16,000 (shipping fee not included )",,,,customer,True,False,False,
P1717,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"AU NEC X5 , SAMSUNG WIFI ¥9160 (shipping fee not included)",,9160,,customer,True,True,False,
P1718,PLAN FILE: LONG TERM POCKET WIFI,DEVICE/BATTERY REPLACEMENT FEES,"if not stated in the list , please consult discount group",,,,customer,True,False,False,
P1719,PLAN FILE: HOME HIKARI PLANS,"When adding or editing the rule, input date.",Date Implemented/updated | Rules,,,,customer,True,False,False,
P1720,PLAN FILE: HOME HIKARI PLANS,3. Phone number,(ID need to have minimum 3 months before expiration date),,,,customer,True,False,False,
P1721,PLAN FILE: HOME HIKARI PLANS,3. Phone number,"If you dont have the above mentioned, you can use these IDs:",,,,customer,True,False,False,
P1722,PLAN FILE: HOME HIKARI PLANS,3. My Number Card,4. Health Insurance Card + Electricity /Water / Gas Bill or JyuminHyo with Name & Address same as Information on insurance card,,,,customer,True,False,False,
P1723,PLAN FILE: HOME HIKARI PLANS,Shipping and Payment Method,"Hikari monthly payment will be on convience store, (paper billing) , if customer loss the paper billing , they can do direct transfer, *for more information, ask seller/request in mur-hikari channel",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P1724,PLAN FILE: HOME HIKARI PLANS,Shipping and Payment Method,Router will be shipped and delivered within 3-6 weeks after application,,,,customer,True,False,False,
P1725,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,Rental Pocket Wifi must be returned once Home Wifi has been installed,,,,customer,True,False,False,
P1726,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,12/20/2023 | Free rental pocket wifi is not applicable for relocation process regardless of waiting time.,,,,customer,True,False,False,
P1727,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"If free pocket wifi is not return, we will give aditional charge by smartpit",,,,customer,True,False,False,
P1728,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"Free Rental Pocket Wifi can be provided upon request, however if customer cancel before installation 6800 yen will be charged and pocket wifi must be returned",,6800,,customer,True,True,False,
P1729,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"If customer have used the rental pocket wifi for more than 2 months and decided to cancel , basic contract plan of pocket wifi will be charged +",,,,customer,True,False,False,
P1730,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,Rental pocket wifi is au 100gb 10gb/3days wifi / rakuten 10gb/3days wifi,,,,customer,True,False,False,
P1731,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"If the cancellation is due to agency rejection of application / building not supported for hikari wifi / other reasons , basic monthly usage charge only will be charged , Please consult with the seller for the exact amount",,,,customer,True,False,False,
P1732,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"AU no coverage signal on customer's area, we can replace with 3Gb per day softbank",,,,customer,True,False,False,
P1733,PLAN FILE: HOME HIKARI PLANS,FREE RENTAL POCKET WIFI RULES,"When AU 100Gb used by mistake with 7Gb HS+A signal is finished, we can replace with 3Gb per day softbank",,,,customer,True,False,False,
P1734,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,We can't guarantee to continue the contract if there's no payment.,,,,customer,True,False,False,
P1735,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,There will be additional 3300 yen on next bill if construction made on Saturday and Sunday,,3300,,customer,True,True,False,
P1736,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"We will send email, make sure to check.",,,,customer,True,False,False,
P1737,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"Contract and termination (Cancellation less than 2 years cost 16,500 yen + installation costs - average 1,100 yen/month)",,16500;1100,,customer,True,True,False,
P1738,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"Contract and termination (Cancellation less than 3 years cost 16,500 yen) - No construction penalty will be add.",,16500,,customer,True,True,False,
P1739,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"Contract and termination (If you wish to cancel after 3 years, there will be no cost. Please inform us one month before cancellation)",,,,customer,True,False,False,
P1740,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"Moving to a new place/residence, wifi can be transferred. If the new place does not have line , the cost of construction of sockets on the wall will be charged 10.000 Yen on next monthly bill.",,,,customer,True,False,False,
P1741,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"On the 3rd month, there's a Cash Back of 3.300 Yen, kindly contact our customer support to get promotion.",,300,,customer,True,True,False,
P1742,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"The cost of construction per month(the average 1,100 yen) has been added to the monthly bill.",,1100,,customer,True,True,False,
P1743,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"If there is no contact one month before 3 years, we will resume contract same as first contract",,,,customer,True,False,False,
P1744,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,applicants need to have 3 months before expiration date on residence card to apply,,,,customer,True,False,False,
P1745,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,Contract start date is based on internet activation day,,,,customer,True,False,False,
P1746,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"for HIKARI with CONSTRUCTION (HIKARI-FGC / HIKARI-MGC) DEPOSIT of 20,000 yen is required - after information completed, if there is no deposit before construction date 3 business days (excluding friday and weekends) , please cancel application",,20000,,customer,True,True,False,
P1747,PLAN FILE: HOME HIKARI PLANS,Payment deadline: 25th of the month.,"For a deposit of 20,000 Yen, after using the 3-year contract, customers can receive this deposit back.",2023-12-15,20000,,customer,True,True,False,
P1748,PLAN FILE: HOME HIKARI PLANS,USAGE NOTICE,Mansion type or family type is decided upon the method of drawing fiber line from nearest electrical pole nearby the resident not on the house/apartement type,,,,customer,True,False,False,
P1749,PLAN FILE: HOME HIKARI PLANS,USAGE NOTICE,Please follow the instruction to use modem and router correctly,,,,customer,True,False,False,
P1750,PLAN FILE: HOME HIKARI PLANS,USAGE NOTICE,Customer can move to new address without cancel the contract *please contact seller for details,,,,customer,True,False,False,
P1751,PLAN FILE: HOME HIKARI PLANS,REPLACEMENT AND CHANGE item,"If modem or router broken there's additional charge, *please contact seller for details",,,,customer,True,False,False,
P1752,PLAN FILE: HOME HIKARI PLANS,REPLACEMENT AND CHANGE item,"If free pocket wifi doesnt work, please see pocket wifi detail on above",,,,customer,True,False,False,
P1753,PLAN FILE: HOME HIKARI PLANS,About Monthly Payment,Activation date/Cosntruction between 1-31. Billing will be 12th-25th on next month,,,,customer,True,False,False,
P1754,PLAN FILE: HOME HIKARI PLANS,About Monthly Payment,"For Convience Store monthly payment, make sure to check post box for paper bill and email, if its not its not arrive, please contact us",,,,customer,True,False,False,
P1755,PLAN FILE: HOLIDAY PROGRAM,,Add or Edit rules on date : | Add or Edit rules on date :,,,,customer,True,False,False,
P1756,PLAN FILE: HOLIDAY PROGRAM,,What is Holday Program,,,,customer,True,False,False,
P1757,PLAN FILE: HOLIDAY PROGRAM,,You can get discount when you leaving japan for temporary time. Within your holiday we will stop internet data usage and we will resume once you return to japan.,2022-03-10,,,customer,True,False,False,
P1758,PLAN FILE: HOLIDAY PROGRAM,RULES,REQUIREMENTS | No maximum days available *Leaving-Return date is necessary,2022-02-23,,,customer,True,False,False,
P1759,PLAN FILE: HOLIDAY PROGRAM,RULES,Customer Number | 2022-02-23 00:00:00 | Minimum days is 14 days,2022-02-23,,,customer,True,False,False,
P1760,PLAN FILE: HOLIDAY PROGRAM,Depature date and arrival date,How to Process | USAGE NOTICE,,,,customer,True,False,False,
P1761,PLAN FILE: HOLIDAY PROGRAM,Depature date and arrival date,"Please ask to seller, Affiliate or DS or Support page | 2022-03-04 00:00:00 | Please make sure to pay holiday plan bill before leaving japan",2022-02-23,,,customer,True,False,False,
P1762,PLAN FILE: HOLIDAY PROGRAM,Depature date and arrival date,"Inform Customer number and date when leaving return Japan | 2022-03-10 00:00:00 | What needs to be noted: the holiday discount is calculated per day, So for example he returns on March 15-18 April the calculation ️ March 1-15 (regular price) 15 march -18 april (discounted price) April 18-30 April (regular price)",2022-02-23,,,customer,True,False,False,
P1763,PLAN FILE: HOLIDAY PROGRAM,Depature date and arrival date,Pay bill at convience store and enjoy your holiday,2022-02-23,,,customer,True,False,False,
P1764,PLAN FILE: HOLIDAY PROGRAM,Depature date and arrival date,Bill must be paid before returning to the country,2022-08-18,,,customer,True,False,False,
P1765,PLAN FILE: Nenkin and Gensen Rules and FAQ,,Add or Edit rules on date : | Add or Edit rules on date :,,,,customer,True,False,False,
P1766,PLAN FILE: Nenkin and Gensen Rules and FAQ,,What is Nenkin / Pension REFUND | What is Gensen,,,,customer,True,False,False,
P1767,PLAN FILE: Nenkin and Gensen Rules and FAQ,,Pension Refund | Income and Residence Tax Refund,,,,customer,True,False,False,
P1768,PLAN FILE: Nenkin and Gensen Rules and FAQ,,Simulation and Progress Timeline | Simulation and Progress Timeline,,,,customer,True,False,False,
P1769,PLAN FILE: Nenkin and Gensen Rules and FAQ,,"1.after document has been submitted, 80% of the amount will be remitted to your account wihtin 4-6 months to personal account by japan tax | 1. Collect basic information (name, email/ contact detail and input in google form",,,,customer,True,False,False,
P1770,PLAN FILE: Nenkin and Gensen Rules and FAQ,,"2. after the 80% remitted , it will be within 2 months to receive the remaining 20% by MUR , because the 20% could not be claim without third party agency in japan | 2. Collect document and upload to google drive | https://drive.google.com/drive/u/0/folders/1usLMhqBul2BMx8ngu-M5W93GySbo11ck with the NG code",,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P1771,PLAN FILE: Nenkin and Gensen Rules and FAQ,3. Document checking within 2 days,"6. After service fees transferred, Document will be submitted to Tax Office",,,,customer,True,False,False,
P1772,PLAN FILE: Nenkin and Gensen Rules and FAQ,3. Document checking within 2 days,"Services Fee | 7. After 2-3 months , the amount will be transferred to your bank account",,,,customer,True,False,False,
P1773,PLAN FILE: Nenkin and Gensen Rules and FAQ,3. Document checking within 2 days,10% of 20% pension refund amount (PENSION REFUND),,,,customer,True,False,False,
P1774,PLAN FILE: Nenkin and Gensen Rules and FAQ,3. Document checking within 2 days,"5000 or 18% of claimable amount , which ever is higher (TAX REFUND)",,,,customer,True,False,False,
P1775,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,2. Passport | Services Fee,,,,customer,True,False,False,
P1776,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,"3. Immigration Stamp on Passport | 18% or 5000 yen, whichever more higher amount (First time 5000 Yen Transfer is included on service fee)",,5000;5000,,customer,True,True,False,
P1777,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,4. Bank account (national bank only) | Service fee needs to be transferred before application is accepted (5000 Yen),,5000,,customer,True,True,False,
P1778,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,5.Japan Residence card (front and back) (With Hole),,,,customer,True,False,False,
P1779,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,6.National ID | Please dont tranfer to mash up r bank account - Please ask your team leader,,,,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P1780,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,Pre Register Requirement | Gensen Requirement,,,,customer,True,False,False,
P1781,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,1. Full Name : | 1. Gensen Paper,,,,customer,True,False,False,
P1782,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,2. Estimate Date of Return back to country ( Example : 17/08/2022 ) : | 2. Passport,,,,customer,True,False,False,
P1783,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,3. FACEBOOK name : | 3. Family card / proof of relative relation document,,,,customer,True,False,False,
P1784,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,4. Whatsapp Number : | 4. Remittance receipt (With relative relation name same on family card),,,,customer,True,False,False,
P1785,PLAN FILE: Nenkin and Gensen Rules and FAQ,1. Nenkin Book,5. Email : | 5. Japan Residence card (front and back),,,,customer,True,False,False,
P1786,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),Nenkin Tips and FAQ | 7.National ID,,,,customer,True,False,False,
P1787,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),Permanent Residence cant apply for nenkin | Gensen Tips and FAQ,,,,customer,True,False,False,
P1788,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),"The deadline for getting Nenkin will be 2 years from the date of stopping paying nenkin. | 1. Claimable gensen is only up to 5 year before current year ( in 2022, claimmable gensen is from 2017-2021)",,,,customer,True,False,False,
P1789,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),"Returning home for about 2 months can do nenkin documents in time, but can't be 100% sure, in addition: it depends on whether the customer cuts off the address before returning home, whether or not the nenkin is cut, the profile is not. need to prepare as quickly as possible to send to the nenkin department. If at the time of the nenkin department they consider that the customer has not returned to Japan, it is still ok. But the time before getting the Nenkin but the customer returns to Japan, he will not be able to get it and must wait for the next time he returns to his country. | 2. Gensen Paper Year and Remittance proof need to be on the same year",,,,customer,True,False,False,
P1790,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),"It is preferrable if customer temporarily go back to their country , at least 3 months in their home country is required to claim nenkin | 3. You cannot claim previously claimmed gensen (only one time per one gensen paper)",,,,customer,True,False,False,
P1791,PLAN FILE: Nenkin and Gensen Rules and FAQ,6. Bank Account (japan or national bank ok),"Maximum claimmable amount up to 5 years of pension amount | 4. If the customer intends to apply for a permanent residence visa or sponsor a relative to Japan -> do not do gensen. After completing the permanent residence visa, you can apply for a tax refund later.",,,,customer,True,False,False,
P1792,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"Private note, please dont upload | 1. Shiminzei can be processed as well without additional charges if you opt for our Gensen services",,,,customer,True,False,False,
P1793,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"1. confirmation of return date of customer | 2, Gensen 2020 can reduce Shiminzei 2021 ( shiminzei reduction is on the next year)",,,,customer,True,False,False,
P1794,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"2. if still in japan, collect Req. 1,2,4,6",,,,customer,True,False,False,
P1795,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"3. if no longer in japan , collect requirement below",,,,customer,True,False,False,
P1796,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"4. send collected document to IRFAN for checking | Private note, please dont upload",,,,customer,True,False,False,
P1797,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"5. inform customer to wait for the process | 1. confirmation if customer had transferred remittance to their family back home with 150,000 yen /year",,150000,,customer,True,True,False,
P1798,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"2. if yes, collect document",,,,customer,True,False,False,
P1799,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"Private note, please dont upload | 4. send collected document for checking",,,,customer,True,False,False,
P1800,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"Buat teman2 yang sudah di indonesia atau masih di jepang dapat registrasi terlebih dahulu Pencairan Nenkin (Pajak Pensiun Jepang) Kerja selama 3 tahun di Jepang Dari Gaji 180rb perbulan Pajak Nenkin 16.470 Yen dipotonga SETIAP BULAN! Apabila kami bantu pengurusan, total yang bisa anda dapatkan dari pencairan nenkin 592.920 Yen = Lebih dari >50 JUTA RUPIAH! Biaya HANYA 23,716 Yen sama dengan (10% dari pencairan ke 2) Biaya Paling Rendah se jepang! Info lebih lengkapnya hubungi kami! Cepat, Mudah, Terpercaya! 80 % Cair di bulan ke 4 = 474.336 Yen 20 % Cair dibulan ke 6 = 118.584 Yen Bulan ke 4 dapat 80% Bulan ke 6 dapat 20% | 5. inform customer to wait for the process",,470;920;23716;336;584,,customer,True,True,False,
P1801,PLAN FILE: Nenkin and Gensen Rules and FAQ,Residence Tax,"Private note, please dont upload",,,,customer,True,False,False,
P1802,PLAN FILE: Nenkin and Gensen Rules and FAQ,How to process,"when inputting data for GENSEN NENKIN , please follow this procedures 1. input customer basic information on LINK1 2., upload requirement picture here (make folder) on LINK2 please name the folder accordingly with NG CODE+ Gensen or Nenkin +customer name ＊ you can get the NG code from the sheet after completing step 1. https://docs.google.com/spreadsheets/d/10yhq_PHn3H-JF52PGjlMVgTdKwq_Zh22LlpOSBgECGM/edit?fbclid=IwAR0QXCrhVbMcupmgMB0aC65fxzSztvPybaQoGzV-5zrAQLmvIV5PBviX3_8#gid=0) FOR EXAMPLE : NG5-GENSEN-AHMAD 3. inform in the Nenkin Group - English/Japanese for data checking",,,https://docs.google.com/spreadsheets/d/10yhq_PHn3H-JF52PGjlMVgTdKwq_Zh22LlpOSBgECGM/edit?fbclid=IwAR0QXCrhVbMcupmgMB0aC65fxzSztvPybaQoGzV-5zrAQLmvIV5PBviX3_8,customer,True,False,False,
P1803,PLAN FILE: Nenkin and Gensen Rules and FAQ,How to process,LINK1 | 1. Customer Basic infomation | https://docs.google.com/forms/d/e/1FAIpQLSdmc-fDX9jQDn3ieDC1k5a7Ckqix95DuArkckPjCxly_MpEHg/viewform,,,https://docs.google.com/forms/d/e/1FAIpQLSdmc-fDX9jQDn3ieDC1k5a7Ckqix95DuArkckPjCxly_MpEHg/viewform,customer,True,False,False,
P1804,PLAN FILE: Nenkin and Gensen Rules and FAQ,How to process,you can get the NG code -> | https://docs.google.com/spreadsheets/d/10yhq_PHn3H-JF52PGjlMVgTdKwq_Zh22LlpOSBgECGM/edit?fbclid=IwAR0QXCrhVbMcupmgMB0aC65fxzSztvPybaQoGzV-5zrAQLmvIV5PBviX3_8#gid=0,,,https://docs.google.com/spreadsheets/d/10yhq_PHn3H-JF52PGjlMVgTdKwq_Zh22LlpOSBgECGM/edit?fbclid=IwAR0QXCrhVbMcupmgMB0aC65fxzSztvPybaQoGzV-5zrAQLmvIV5PBviX3_8,customer,True,False,False,
P1805,PLAN FILE: Nenkin and Gensen Rules and FAQ,How to process,LINK2 | 2. Document Upload | https://drive.google.com/drive/folders/1usLMhqBul2BMx8ngu-M5W93GySbo11ck?usp=sharing,,,https://drive.google.com/drive/folders/1usLMhqBul2BMx8ngu-M5W93GySbo11ck?usp=sharing,internal,False,False,True,auto-tagged internal (staff-ops keyword) - confirm
P1806,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Step To Apply | Price Simulation,,,,customer,True,False,False,
P1807,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Got Order Form from customer | Price can be checked upon address confirmation through this website https://www.au.com/internet/?fbclid=IwAR1PtcdG40NUSA28t74OVEOa2pN50aDm81mXD2gbtRZYl7NOsUtPjOBRvL0,2022-03-04,,https://www.au.com/internet/?fbclid=IwAR1PtcdG40NUSA28t74OVEOa2pN50aDm81mXD2gbtRZYl7NOsUtPjOBRvL0,customer,True,False,False,
P1808,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Office will process,,,,customer,True,False,False,
P1809,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Customer will get Information about phone and pricing | ->Charge Type,2022-03-04,,,customer,True,False,False,
P1810,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Customer recieve phone call from company | 1. Monthly Fee: Depending on the address,2022-03-04,,,customer,True,False,False,
P1811,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Asking for link | 2. Total Construction Cost : 16500 YEN,2022-03-04,16500,,customer,True,True,False,
P1812,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,Inform to customer about Construction date | 3. Installment of monthly construction costs for 3 years :,2022-03-04,,,customer,True,False,False,
P1813,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,AU Hikari / Bigglobe Hikari,->Total monthly fee,,,,customer,True,False,False,
P1814,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,Monthly Fee + Construction Installment : 3 years,If discontinued under 2 years:,,,,customer,True,False,False,
P1815,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,Monthly Fee + Construction Installment : 3 years,"Stopping fee 11,500 Yen - (Construction fee - How many months) = Yen",2022-03-04,11500,,customer,True,True,False,
P1816,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,Monthly Fee + Construction Installment : 3 years,If discontinued under 3 years:,,,,customer,True,False,False,
P1817,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,About Cashback,"30,000 YEN for AU HIKARI *Deposited after 1 year of usage",2022-03-04,30000,,customer,True,True,False,
P1818,PLAN FILE: AU HIKARI  BIGLOBE HIKARI,About Cashback,"10,000-20,000 YEN for BIGLOBE *Deposited after 1 year of usage",2022-03-04,20000,,customer,True,True,False,
P1819,PLAN FILE: appendix1,Requirement for Application with Company name,1 Documents that can be confirmed by the corporation Registered copy (extract) book / current (history) matter certificate / seal stamp certificate,,,,customer,True,False,False,
P1820,PLAN FILE: appendix1,Requirement for Application with Company name,2 Identity verification documents for contract procedures Driver's license / My Number Card (Individual Number Card) / Health insurance card (auxiliary documents required),,,,customer,True,False,False,
P1821,PLAN FILE: appendix1,Requirement for Application with Company name,3 Those who understand the relationship between the person who performs the procedure and the corporation Employee ID / Business card / Power of attorney from the representative,,,,customer,True,False,False,
P1822,PLAN FILE: appendix1,Requirement for Application with Company name,1法人が確認できる書類登録コピー（抜粋）図書/現在（履歴）事項証明書/印鑑証明書,,,,customer,True,False,False,
P1823,PLAN FILE: appendix1,Requirement for Application with Company name,2契約手続きのための本人確認書類運転免許証/マイナンバーカード（個人番号カード）/健康保険証（補助書類が必要）,,,,customer,True,False,False,
P1824,PLAN FILE: appendix1,Requirement for Application with Company name,3手続きを行う者と法人との関係を理解している方従業員ID/名刺/代理人からの成年後見制度,,,,customer,True,False,False,
P1825,PLAN FILE: appendix2,,How to accept D CALL SIM MNP (Change provider) transfer,,,,customer,True,False,False,
P1826,PLAN FILE: appendix2,Required items,Smartphone that can use docomo SIM,,,,customer,True,False,False,
P1827,PLAN FILE: appendix2,Required items,* This will rewrite the phone number.,,,,customer,True,False,False,
P1828,PLAN FILE: appendix2,Required items,"(AU, SOFTBANK) SIM unlock smartphone may not be rewritable.",,,,customer,True,False,False,
P1829,PLAN FILE: appendix2,Required items,If you cannot rewrite the phone number,,,,customer,True,False,False,
P1830,PLAN FILE: appendix2,Required items,Please borrow a smartphone that can use DOCOMO SIM from a friend and rewrite it.,,,,customer,True,False,False,
P1831,PLAN FILE: appendix2,Required items,"If you still cannot rewrite, send two doCoMo smartphones to the customer.",,,,customer,True,False,False,
P1832,PLAN FILE: appendix2,Required items,"* If you cannot rewrite with 2 units, you can request DOCOMO to cancel MNP.",,,,customer,True,False,False,
P1833,PLAN FILE: appendix2,Required items,"3, 、",,,,customer,True,False,False,
P1834,PLAN FILE: appendix2,4.0,Tell the office team in advance when customers want to switch phone numbers.,,,,customer,True,False,False,
P1835,PLAN FILE: appendix2,From 11:00 to 19:00.,* Within the expiration date of MNP.,,,,customer,True,False,False,
P1836,PLAN FILE: appendix2,From 11:00 to 19:00.,"* If the input is successful, the previous sample phone number cannot be used.",,,,customer,True,False,False,
P1837,PLAN FILE: appendix2,5.0,"At the time of booking, the office team fills out his D CALL SIM portal.",,,,customer,True,False,False,
P1838,PLAN FILE: appendix2,Contact the customer after entering.,If there is an error in the input information,,,,customer,True,False,False,
P1839,PLAN FILE: appendix2,Contact the customer after entering.,Ask the customer if the information in 1 is correct.,,,,customer,True,False,False,
P1840,PLAN FILE: appendix2,"After turning off the smartphone, turn it on.",Then wait for the SMS to rewrite the phone number.,,,,customer,True,False,False,
P1841,PLAN FILE: appendix2,7.0,"After rewriting the phone number, set the APN and finish.",,,,customer,True,False,False,
P1842,PLAN FILE: appendix2,7.0,If you can't rewrite,,,,customer,True,False,False,
P1843,PLAN FILE: appendix2,7.0,Borrow a smartphone that can use Docomo Sim from a friend and try 6.,,,,customer,True,False,False,
P1844,PLAN FILE: appendix2,7.0,If you still can't rewrite,,,,customer,True,False,False,
P1845,PLAN FILE: appendix2,7.0,Send two DoCoMo smartphones from the office to customers.,,,,customer,True,False,False,
P1846,PLAN FILE: appendix2,7.0,If you still can't rewrite,,,,customer,True,False,False,
P1847,PLAN FILE: appendix2,7.0,All MNP contracts will be canceled and refunded.,,,,customer,True,False,False,
P1848,PLAN FILE: DATA SIM + BRASTEL PLANS,,Add or Edit rules on date : | Add or Edit rules on date :,,,,customer,True,False,False,
P1849,PLAN FILE: DATA SIM + BRASTEL PLANS,Photo of residence card front and back,(if not available can apply with one of the following),,,,customer,True,False,False,
P1850,PLAN FILE: DATA SIM + BRASTEL PLANS,2. My Number Card (front only ok) + Passport,Picture of Copy ID is not allowed,,,,customer,True,False,False,
P1851,PLAN FILE: DATA SIM + BRASTEL PLANS,2. My Number Card (front only ok) + Passport,ID number and face picture must cleary shown,,,,customer,True,False,False,
P1852,PLAN FILE: DATA SIM + BRASTEL PLANS,2. My Number Card (front only ok) + Passport,"How to take ID : Put on table, make sure light reflection not covered on id, take picture from above",,,,customer,True,False,False,
P1853,PLAN FILE: DATA SIM + BRASTEL PLANS,Delivery in 2/3 days with Yamato,"For 2 orders or more in one box, discount ¥700",,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1854,PLAN FILE: DATA SIM + BRASTEL PLANS,Delivery in 2/3 days with Yamato,Cash on Delivery : ¥700,,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
